	Plot	Row Numbers	Filter Type	Genotype	ExG	RGB	NGR	GLI	VARI	MGR	VEG
180701_djifc6310_J1_NE_row_17_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_17_range_4	4233 and 4234	ExG 140	check2	0.5233637951	0.4653863552	0.2073217968	0.2535123762	0.2996514066	0.3843214753	1.728127466
180701_djifc6310_J1_NE_row_17_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_17_range_4	4233 and 4234	Otsu pre	check2	0.569162701	0.4884091058	0.2227992406	0.2674241304	0.3212175125	0.4126393957	1.777112318
180701_djifc6310_J1_NE_row_17_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_17_range_4	4233 and 4234	Otsu post	check2	0.56540519	0.4868243622	0.2219268195	0.2665049071	0.3200673935	0.4110409148	1.77401701
180701_djifc6310_J1_NE_row_17_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_17_range_4	4233 and 4234	Custom	check2	0.5149078377	0.4576720507	0.2035124796	0.2493424185	0.2941368364	0.3771206383	1.714314926
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 135	check2	0.4691192413	0.3939021972	0.1661782874	0.208694834	0.248555592	0.3134165488	1.552044908
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 136	check2	0.4769961054	0.3987983405	0.1693990652	0.2115433349	0.2533322012	0.3194765295	1.56079371
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 137	check2	0.4843921527	0.403102808	0.1723252497	0.2140634642	0.2576881268	0.324966217	1.568597678
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 138	check2	0.4915862202	0.407336647	0.1751969023	0.2165475842	0.2619340039	0.3303410758	1.576450124
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 139	check2	0.4975228261	0.4106145019	0.177485132	0.218480492	0.265331146	0.3346171397	1.582568376
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 140	check2	0.5032841766	0.4138982442	0.1797374169	0.2204141393	0.2686509413	0.3388195424	1.588686101
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu pre	check2	0.5504100967	0.4417939885	0.1976223167	0.2367647457	0.2941848626	0.371827626	1.641304548
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu post	check2	0.5488203861	0.4409214514	0.1970978684	0.2362565232	0.2934569061	0.370869695	1.639628788
180701_djifc6310_J1_NE_row_1_range_1_rep_1.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Custom	check2	0.4886566134	0.4004741005	0.173039877	0.2131238746	0.258866277	0.3262603365	1.567382541
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 135	check2	0.5021623638	0.432494246	0.1859511809	0.2319847758	0.2725429156	0.348712638	1.631510954
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 136	check2	0.5081988559	0.4356465514	0.1882601698	0.2338887221	0.2759447952	0.353058187	1.63779463
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 137	check2	0.5138425943	0.4384671645	0.1903152799	0.2355826833	0.2789753594	0.3569200472	1.643391099
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 138	check2	0.5190617921	0.4410685801	0.192220187	0.2371474887	0.2817854039	0.3604975379	1.648438701
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 139	check2	0.5234323709	0.4432228399	0.1937468423	0.2384273542	0.2840275993	0.3633618485	1.652601061
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 140	check2	0.5278160278	0.4453951989	0.1952742245	0.2397165179	0.2862636931	0.3662270642	1.65685157
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu pre	check2	0.5734074877	0.4709244558	0.2102687425	0.254679361	0.3066659286	0.3938342671	1.705531058
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu post	check2	0.5739048998	0.4713317029	0.2104830551	0.2549189461	0.3069375071	0.3942176006	1.706333256
180701_djifc6310_J1_NE_row_1_range_1_rep_2.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Custom	check2	0.5195374542	0.4378406999	0.191365571	0.2355859817	0.2805738824	0.3588841302	1.644237814
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 135	check2	0.5045496773	0.4685832344	0.2070863551	0.2570551715	0.2948619081	0.3806181551	1.751324599
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 136	check2	0.5105300476	0.4717226207	0.2094366006	0.258996721	0.2982475906	0.3850086106	1.758527203
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 137	check2	0.5161968784	0.4744709218	0.2115667449	0.2607142794	0.3013029779	0.388970634	1.764923829
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 138	check2	0.5214097505	0.4770970087	0.2135387164	0.2623500782	0.3041001591	0.3926345918	1.770694308
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 139	check2	0.5258088364	0.4792936235	0.215106899	0.2636927658	0.3063212748	0.3955552439	1.77558614
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 140	check2	0.5302072037	0.4816468492	0.2167286832	0.2651288822	0.3085937057	0.3985503247	1.780698472
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu pre	check2	0.5707441255	0.5070017377	0.2313893839	0.2804583873	0.3275132577	0.4249330343	1.836394577
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu post	check2	0.5712185757	0.5074506851	0.2316204981	0.2807310242	0.3277880317	0.425333344	1.837402495
180701_djifc6310_J1_NE_row_1_range_1_rep_3.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Custom	check2	0.5221331531	0.4736271807	0.2126215814	0.2606847169	0.3027426305	0.3909358248	1.766204009
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 135	check2	0.4980006426	0.5031659802	0.2299383079	0.2814713942	0.3213614163	0.4143989912	1.877323525
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 136	check2	0.5032504643	0.5063297112	0.2322715478	0.2834658917	0.324606897	0.4186791854	1.885272312
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 137	check2	0.5081215377	0.5092508837	0.2344324495	0.2853183508	0.3276284586	0.4226286581	1.892624022
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 138	check2	0.5127239806	0.5120432895	0.2364309569	0.2870647889	0.3303628999	0.4262938546	1.899445552
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 139	check2	0.5166333719	0.5144463404	0.238135724	0.2885760811	0.3326793468	0.4293818106	1.905310332
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 140	check2	0.5204897841	0.516852612	0.2397603873	0.2900695428	0.3348626521	0.4323465773	1.911234606
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu pre	check2	0.5610898956	0.5421268414	0.2553291251	0.3061249126	0.3542155865	0.4594345148	1.976396634
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu post	check2	0.5615449543	0.5425926083	0.2555819339	0.3064195181	0.3545061147	0.4598565755	1.977589898
180701_djifc6310_J1_NE_row_1_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Custom	check2	0.5140033375	0.509646707	0.2360878588	0.2860414832	0.3297112444	0.4256325622	1.897181862
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 135	check2	0.4922585749	0.5150124379	0.2426679299	0.2909619966	0.3379548053	0.4354118664	1.911411881
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 136	check2	0.4969961202	0.5178441866	0.2447370108	0.2926919561	0.3409033254	0.4392543522	1.918886518
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 137	check2	0.5016066489	0.5205486826	0.2467495641	0.2943728475	0.3438148621	0.4429341811	1.925967278
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 138	check2	0.5058533582	0.5230832997	0.2485890712	0.295935287	0.3464132002	0.4463185484	1.932494449
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 139	check2	0.5095623106	0.5251506613	0.2501162912	0.2972188976	0.34856838	0.4491141791	1.937769636
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 140	check2	0.5130079433	0.527165411	0.2515639821	0.2984792077	0.3505619722	0.4517403127	1.943074121
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu pre	check2	0.5461287604	0.5476208459	0.2642590222	0.3114424215	0.3664608	0.4737918472	1.997300748
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu post	check2	0.547091779	0.5484150799	0.2646657362	0.3119532621	0.3668938906	0.4744567582	1.999369127
180701_djifc6310_J1_NE_row_1_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Custom	check2	0.5083935572	0.5221441677	0.2489783431	0.2957355568	0.3468336187	0.4469025467	1.933147798
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 135	check2	0.4827862736	0.5021770559	0.2380978351	0.2814478544	0.3370533179	0.4308557566	1.855229372
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 136	check2	0.4873210625	0.504659653	0.2399335567	0.2829017765	0.3398101148	0.4343312641	1.861426236
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 137	check2	0.4919495565	0.5072191549	0.2418361955	0.2844323445	0.3426127857	0.4378500967	1.867924801
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 138	check2	0.4962049194	0.5096442797	0.243611877	0.2858797357	0.3452159201	0.4411426166	1.874045409
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 139	check2	0.500011733	0.5118013235	0.245174231	0.28717938	0.3474752117	0.4439935075	1.87948311
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 140	check2	0.5036155314	0.5138853305	0.2466543478	0.2884380558	0.3495885719	0.4466748232	1.884742472
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu pre	check2	0.5286969483	0.5275691428	0.2556245374	0.2969525407	0.3614588424	0.4623958764	1.920192051
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu post	check2	0.5307563552	0.5287170431	0.2562452064	0.2976707872	0.3621685666	0.4634519319	1.923219427
180701_djifc6310_J1_NE_row_1_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Custom	check2	0.4998543119	0.5098286866	0.2445969133	0.2863028403	0.3465424781	0.4427167889	1.876885673
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 135	check2	0.4846656784	0.4828022971	0.2319205251	0.2665338817	0.3386025638	0.4236082933	1.796800229
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 136	check2	0.489265081	0.4857452836	0.234044868	0.2683098145	0.34169964	0.4274833053	1.803380517
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 137	check2	0.4939644361	0.4886409333	0.2361682675	0.2700616233	0.3448003472	0.4313369195	1.809970649
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 138	check2	0.4984006325	0.4913950136	0.2381805841	0.2717448638	0.3477026106	0.4349637937	1.816240739
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 139	check2	0.5023372904	0.4937196664	0.2399075946	0.2731730852	0.3501917334	0.438050923	1.821763928
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 140	check2	0.5060685131	0.4959756186	0.2415329039	0.2745509527	0.3525110384	0.4409654407	1.827036312
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu pre	check2	0.5345154144	0.513251699	0.2532901	0.2853582591	0.3682944454	0.4613553244	1.870026276
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu post	check2	0.5362223976	0.5144835191	0.2539563237	0.2861307911	0.369050789	0.4624725848	1.873055868
180701_djifc6310_J1_NE_row_1_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Custom	check2	0.5026943308	0.4922212322	0.2395115412	0.2724763638	0.349602386	0.4372395796	1.820051647
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 135	check2	0.4407329064	0.4720127372	0.2329037182	0.2620969807	0.3416483877	0.4210536482	1.801685478
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 136	check2	0.4481462205	0.4777945984	0.2368666241	0.2656075206	0.3472951845	0.4280624322	1.814726581
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 137	check2	0.4555920636	0.4834508909	0.2407770244	0.2690572635	0.3528515614	0.4349354254	1.827686087
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 138	check2	0.4626088414	0.4887033319	0.2443610434	0.2722737874	0.3578667388	0.4412182773	1.839904103
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 139	check2	0.4685810851	0.4930322719	0.2473577337	0.274943213	0.3620547507	0.4464274745	1.850351498
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	ExG 140	check2	0.4743499323	0.4971873533	0.2502201009	0.2775192582	0.3659997145	0.4513813167	1.860361979
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu pre	check2	0.5018621583	0.5165108578	0.2633573524	0.2897539671	0.3833905525	0.4736216873	1.91027775
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Otsu post	check2	0.5021720108	0.5168030034	0.2635385343	0.2899389589	0.3836166167	0.4739239931	1.911022361
180701_djifc6310_J1_NE_row_1_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_1_range_1	4501 and 4502	Custom	check2	0.4693341143	0.4906315143	0.2466787965	0.2738124377	0.3610340875	0.4450325534	1.847756466
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 135	check2	0.49354684	0.4677421511	0.2300824079	0.2568377481	0.3429522792	0.4220548534	1.759494746
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 136	check2	0.4976503044	0.4703126818	0.2320010305	0.2583918462	0.3458046897	0.425552058	1.765114362
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 137	check2	0.5017317531	0.472759564	0.2338449361	0.2598672265	0.3485568269	0.4288984557	1.770580568
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 138	check2	0.5052837571	0.4748323668	0.2354413966	0.2611291558	0.3509324844	0.4317883163	1.775342737
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 139	check2	0.5083809955	0.4765159956	0.2367500544	0.262150629	0.3528887432	0.4341529351	1.779241317
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 140	check2	0.5112522178	0.4780777578	0.2379672654	0.2631071663	0.3546909237	0.436339051	1.782863879
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Otsu pre	check2	0.5422604497	0.4954241667	0.2491675985	0.2735105714	0.3701329527	0.4560717222	1.822195559
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Otsu post	check2	0.5401430338	0.4943556364	0.2486676014	0.2728838335	0.3695635711	0.4551900188	1.819950823
180701_djifc6310_J1_NE_row_23_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Custom	check2	0.5078398505	0.4744133431	0.2360247498	0.2610943421	0.3518613313	0.4327659518	1.776264342
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 135	check2	0.4921621565	0.4758501707	0.2285574852	0.2641827697	0.3311740614	0.4166037372	1.788715384
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 136	check2	0.4963336079	0.4782321196	0.2304674604	0.2656666614	0.3339883994	0.4200893905	1.794509287
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 137	check2	0.5002841643	0.4803519701	0.2321976652	0.2669932336	0.3365410807	0.4232232579	1.799697211
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 138	check2	0.503999958	0.4823762729	0.2338351595	0.2682572774	0.3389495316	0.426190359	1.804660501
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 139	check2	0.5071810574	0.4840793312	0.2351763288	0.2693135216	0.3409111023	0.4285966291	1.808861904
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 140	check2	0.510258259	0.4857269035	0.236456041	0.270331598	0.3427761321	0.4308889724	1.812998673
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Otsu pre	check2	0.5378907377	0.5033389696	0.2476486602	0.2810366383	0.3578827579	0.450526661	1.854888164
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Otsu post	check2	0.5387187583	0.5040707935	0.2480260989	0.2814866372	0.3583189187	0.4511618449	1.85651384
180701_djifc6310_J1_NE_row_23_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Custom	check2	0.5066805773	0.4819282486	0.2344830404	0.2682606554	0.3399177146	0.4272242244	1.80591276
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 135	check2	0.4825890605	0.4972873475	0.240539872	0.2791124263	0.3427124883	0.4343874978	1.860554982
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 136	check2	0.4862886836	0.4994173532	0.2422977354	0.2804503169	0.3452906095	0.4376008029	1.866155248
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 137	check2	0.4899750598	0.501434593	0.2439936462	0.2817340712	0.3477625253	0.440655659	1.871552786
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 138	check2	0.4935560313	0.5034425262	0.2456409144	0.2830104776	0.3501466021	0.4436200769	1.876829801
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 139	check2	0.4965551093	0.504954172	0.2468924447	0.2839591745	0.3519786767	0.445861607	1.881038167
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 140	check2	0.4995172078	0.5066309397	0.2481881357	0.2850096987	0.3538331614	0.4481652572	1.88553352
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Otsu pre	check2	0.5301775678	0.5247882001	0.2596630832	0.2962996065	0.3687777149	0.4679376177	1.9312869
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Otsu post	check2	0.5324655124	0.5265150946	0.260499124	0.2973770876	0.3696548411	0.4693301203	1.935535238
180701_djifc6310_J1_NE_row_23_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	Custom	check2	0.4966331808	0.5032594036	0.2464611549	0.283195169	0.3513210851	0.4449223969	1.878871021
180701_djifc6310_J1_NE_row_23_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_23_range_2	4445 and 4446	ExG 135	check2	0.4626397888	0.5548944552	0.275149028	0.3233239852	0.3748397133	0.4772323267	2.116263525
