Row,Filename,Plot,Row.Numbers,Filter.Type,Genotype.x,Image,Light.Value,Average.Saturation,Reference.Rep,Pixels.Remaining,Total,Percent.Cover,file,date,Pedigree,Genotype.y,Treatment,Rep
1041,190905_djifc6310s_Sept5_NE_row_22_range_6_rep_8.tif,190905_djifc6310s_Sept5_NE_row_22_range_6,1041 and 1042,Otsu pre,Check,DJI_0429.JPG,12.31116539,27.88007591,1,192524,360855,53.35217747,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,1
1041,190905_djifc6310s_Sept5_NE_row_22_range_6_rep_8.tif,190905_djifc6310s_Sept5_NE_row_22_range_6,1041 and 1042,Otsu post,Check,DJI_0429.JPG,12.31116539,27.55821312,1,206792,360855,57.30612019,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,1
1041,190905_djifc6310s_Sept5_NE_row_22_range_6_rep_8.tif,190905_djifc6310s_Sept5_NE_row_22_range_6,1041 and 1042,Custom,Check,DJI_0429.JPG,12.31116539,25.80961815,1,235428,360855,65.24171759,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,1
1041,190820_djifc6310s_Aug20_NE_row_22_range_6_rep_7.tif,190820_djifc6310s_Aug20_NE_row_22_range_6,1041 and 1042,ExG 131,Check,DJI_0137.JPG,11.95455985,23.58651111,1,284398,351307,80.95426507,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,1
1041,190820_djifc6310s_Aug20_NE_row_22_range_6_rep_7.tif,190820_djifc6310s_Aug20_NE_row_22_range_6,1041 and 1042,Otsu pre,Check,DJI_0137.JPG,11.95455985,24.70831042,1,225155,351307,64.09066714,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,1
1041,190820_djifc6310s_Aug20_NE_row_22_range_6_rep_7.tif,190820_djifc6310s_Aug20_NE_row_22_range_6,1041 and 1042,Otsu post,Check,DJI_0137.JPG,11.95455985,25.11901943,1,198286,351307,56.44237092,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,1
1041,190827_djifc6310_Aug26_NE_row_22_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_22_range_6,1041 and 1042,ExG 131,Check,DJI_0124.JPG,8,37.68656629,1,381905,426683,89.50555799,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1041,190827_djifc6310_Aug26_NE_row_22_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_22_range_6,1041 and 1042,Otsu pre,Check,DJI_0124.JPG,8,41.14923812,1,280990,426683,65.85451026,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1041,190827_djifc6310_Aug26_NE_row_22_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_22_range_6,1041 and 1042,Otsu post,Check,DJI_0124.JPG,8,40.88496231,1,288226,426683,67.55038284,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1041,190827_djifc6310_Aug26_NE_row_22_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_22_range_6,1041 and 1042,Custom,Check,DJI_0124.JPG,8,38.21193184,1,367660,426683,86.16701392,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1041,190706_djifc6310_J6_NE_row_22_range_6_rep_5.tif,190706_djifc6310_J6_NE_row_22_range_6,1041 and 1042,Otsu post,Check,DJI_0164.JPG,12.55097764,98.33381474,1,105531,261855,40.30131179,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,1
1041,190901_djifc6310s_Sept1_NE_row_22_range_6_rep_8.tif,190901_djifc6310s_Sept1_NE_row_22_range_6,1041 and 1042,ExG 131,Check,DJI_0204.JPG,12.63263175,24.57423415,1,317340,385899,82.23395241,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,1
1041,190901_djifc6310s_Sept1_NE_row_22_range_6_rep_8.tif,190901_djifc6310s_Sept1_NE_row_22_range_6,1041 and 1042,Otsu post,Check,DJI_0204.JPG,12.63263175,26.24583072,1,233951,385899,60.62493036,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,1
1041,190706_djifc6310_J6_NE_row_22_range_6_rep_5.tif,190706_djifc6310_J6_NE_row_22_range_6,1041 and 1042,ExG 131,Check,DJI_0164.JPG,12.55097764,81.48366312,1,172637,261855,65.92847186,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,1
1041,190706_djifc6310_J6_NE_row_22_range_6_rep_5.tif,190706_djifc6310_J6_NE_row_22_range_6,1041 and 1042,Otsu pre,Check,DJI_0164.JPG,12.55097764,98.93391995,1,102867,261855,39.28395486,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,1
1041,190901_djifc6310s_Sept1_NE_row_22_range_6_rep_8.tif,190901_djifc6310s_Sept1_NE_row_22_range_6,1041 and 1042,Otsu pre,Check,DJI_0204.JPG,12.63263175,25.97484467,1,249855,385899,64.74621598,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,1
1041,190706_djifc6310_J6_NE_row_22_range_6_rep_5.tif,190706_djifc6310_J6_NE_row_22_range_6,1041 and 1042,Custom,Check,DJI_0164.JPG,12.55097764,82.82263769,1,164119,261855,62.67552653,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,1
1041,190901_djifc6310s_Sept1_NE_row_22_range_6_rep_8.tif,190901_djifc6310s_Sept1_NE_row_22_range_6,1041 and 1042,Custom,Check,DJI_0204.JPG,12.63263175,24.46717978,1,303435,385899,78.63067798,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,1
1047,190822_djifc6310s_Aug22_NE_row_19_range_6_rep_7.tif,190822_djifc6310s_Aug22_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0663.JPG,11.29278175,24.12595602,1,294051,397147,74.04084634,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,1
1047,190822_djifc6310s_Aug22_NE_row_19_range_6_rep_7.tif,190822_djifc6310s_Aug22_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0663.JPG,11.29278175,24.49019227,1,277728,397147,69.9307813,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,1
1047,190822_djifc6310s_Aug22_NE_row_19_range_6_rep_7.tif,190822_djifc6310s_Aug22_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0663.JPG,11.29278175,23.19776023,1,324501,397147,81.70803254,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,1
1047,190822_djifc6310s_Aug22_NE_row_19_range_6_rep_7.tif,190822_djifc6310s_Aug22_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0663.JPG,11.29278175,23.2559381,1,331453,397147,83.45851788,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,1
1047,190830_djifc6310s_Aug30_NE_row_19_range_6_rep_3.tif,190830_djifc6310s_Aug30_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0068.JPG,11.61470984,24.52121158,1,289771,342465,84.61331815,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,1
1047,190820_djifc6310s_Aug20_NE_row_19_range_6_rep_8.tif,190820_djifc6310s_Aug20_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0137.JPG,11.95455985,23.69030984,1,277594,351307,79.01749752,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,1
1047,190820_djifc6310s_Aug20_NE_row_19_range_6_rep_8.tif,190820_djifc6310s_Aug20_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0137.JPG,11.95455985,25.02892801,1,207465,351307,59.05518535,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,1
1047,190820_djifc6310s_Aug20_NE_row_19_range_6_rep_8.tif,190820_djifc6310s_Aug20_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0137.JPG,11.95455985,25.01512309,1,210988,351307,60.05801194,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,1
1047,190820_djifc6310s_Aug20_NE_row_19_range_6_rep_8.tif,190820_djifc6310s_Aug20_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0137.JPG,11.95455985,23.56763355,1,237787,351307,67.68638257,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,1
1047,190830_djifc6310s_Aug30_NE_row_19_range_6_rep_3.tif,190830_djifc6310s_Aug30_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0068.JPG,11.61470984,24.55203799,1,270927,342465,79.11085804,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,1
1047,190823_djifc6310_Aug23_NE_row_19_range_6_rep_3.tif,190823_djifc6310_Aug23_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0325.JPG,11.95455985,33.55672102,1,263858,351307,75.10752703,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,1
1047,190823_djifc6310_Aug23_NE_row_19_range_6_rep_3.tif,190823_djifc6310_Aug23_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0325.JPG,11.95455985,34.08435242,1,244326,351307,69.54771752,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,1
1047,190823_djifc6310_Aug23_NE_row_19_range_6_rep_3.tif,190823_djifc6310_Aug23_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0325.JPG,11.95455985,32.06699408,1,304625,351307,86.71190725,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,1
1047,190830_djifc6310s_Aug30_NE_row_19_range_6_rep_3.tif,190830_djifc6310s_Aug30_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0068.JPG,11.61470984,25.33205115,1,251123,342465,73.32807732,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,1
1047,190830_djifc6310s_Aug30_NE_row_19_range_6_rep_3.tif,190830_djifc6310s_Aug30_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0068.JPG,11.61470984,25.07879753,1,262418,342465,76.62622458,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,1
1047,190814_djifc6310s_Aug14_NE_row_19_range_6_rep_3.tif,190814_djifc6310s_Aug14_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0224.JPG,12.97756614,24.11713592,1,197590,246225,80.24774089,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,Nitrogen,1
1047,190814_djifc6310s_Aug14_NE_row_19_range_6_rep_3.tif,190814_djifc6310s_Aug14_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0224.JPG,12.97756614,24.47081209,1,161750,246225,65.69194842,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,Nitrogen,1
1047,190814_djifc6310s_Aug14_NE_row_19_range_6_rep_3.tif,190814_djifc6310s_Aug14_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0224.JPG,12.97756614,24.58588527,1,153397,246225,62.29952279,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,Nitrogen,1
1047,190814_djifc6310s_Aug14_NE_row_19_range_6_rep_3.tif,190814_djifc6310s_Aug14_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0224.JPG,12.97756614,22.86160237,1,156811,246225,63.6860595,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,Nitrogen,1
1047,190901_djifc6310s_Sept1_NE_row_19_range_6_rep_7.tif,190901_djifc6310s_Sept1_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0205.JPG,12.63263175,23.76948777,1,304625,385899,78.93904882,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,1
1047,190706_djifc6310_J6_NE_row_19_range_6_rep_2.tif,190706_djifc6310_J6_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0164.JPG,12.55097764,107.3754997,1,99357,261855,37.94351836,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,1
1047,190706_djifc6310_J6_NE_row_19_range_6_rep_2.tif,190706_djifc6310_J6_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0164.JPG,12.55097764,87.46228599,1,175018,261855,66.83775372,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,1
1047,190823_djifc6310_Aug23_NE_row_19_range_6_rep_3.tif,190823_djifc6310_Aug23_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0325.JPG,11.95455985,31.91403913,1,314928,351307,89.64466976,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,1
1047,190901_djifc6310s_Sept1_NE_row_19_range_6_rep_7.tif,190901_djifc6310s_Sept1_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0205.JPG,12.63263175,24.5358079,1,267409,385899,69.29507462,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,1
1047,190901_djifc6310s_Sept1_NE_row_19_range_6_rep_7.tif,190901_djifc6310s_Sept1_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0205.JPG,12.63263175,24.76955458,1,256327,385899,66.42333875,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,1
1047,190901_djifc6310s_Sept1_NE_row_19_range_6_rep_7.tif,190901_djifc6310s_Sept1_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0205.JPG,12.63263175,23.63333757,1,283668,385899,73.50835322,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,1
1047,190812_djifc6310s_Aug12_NE_row_19_range_6_rep_3.tif,190812_djifc6310s_Aug12_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0266.JPG,10.64385619,26.77301004,1,254541,284303,89.5315913,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,1
1047,190812_djifc6310s_Aug12_NE_row_19_range_6_rep_3.tif,190812_djifc6310s_Aug12_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0266.JPG,10.64385619,28.01794307,1,209700,284303,73.75933423,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,1
1047,190812_djifc6310s_Aug12_NE_row_19_range_6_rep_3.tif,190812_djifc6310s_Aug12_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0266.JPG,10.64385619,28.3204017,1,199462,284303,70.15824666,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,1
1047,190812_djifc6310s_Aug12_NE_row_19_range_6_rep_3.tif,190812_djifc6310s_Aug12_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0266.JPG,10.64385619,26.81161634,1,243418,284303,85.61921612,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,1
1047,190816_djifc6310s_Aug16_NE_row_19_range_6_rep_2.tif,190816_djifc6310s_Aug16_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0980.JPG,8,23.03867155,1,388564,449167,86.5076909,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,1
1047,190816_djifc6310s_Aug16_NE_row_19_range_6_rep_2.tif,190816_djifc6310s_Aug16_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0980.JPG,8,25.33666674,1,269404,449167,59.97858258,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,1
1047,190816_djifc6310s_Aug16_NE_row_19_range_6_rep_2.tif,190816_djifc6310s_Aug16_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0980.JPG,8,26.36330502,1,220654,449167,49.12515835,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,1
1047,190816_djifc6310s_Aug16_NE_row_19_range_6_rep_2.tif,190816_djifc6310s_Aug16_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0980.JPG,8,23.05211907,1,381820,449167,85.00624489,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,1
1047,190827_djifc6310_Aug26_NE_row_19_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0123.JPG,8,36.78607839,1,376809,426683,88.31122871,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1047,190827_djifc6310_Aug26_NE_row_19_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0123.JPG,8,40.2262872,1,281736,426683,66.02934731,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1047,190827_djifc6310_Aug26_NE_row_19_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0123.JPG,8,40.25759618,1,280251,426683,65.68131376,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1047,190827_djifc6310_Aug26_NE_row_19_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0123.JPG,8,37.08954633,1,367440,426683,86.11545339,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1047,190905_djifc6310s_Sept5_NE_row_19_range_6_rep_7.tif,190905_djifc6310s_Sept5_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0430.JPG,12.31116539,26.51208415,1,175160,360855,48.54027241,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,1
1047,190706_djifc6310_J6_NE_row_19_range_6_rep_2.tif,190706_djifc6310_J6_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0164.JPG,12.55097764,85.25195897,1,186051,261855,71.05115426,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,1
1047,190706_djifc6310_J6_NE_row_19_range_6_rep_2.tif,190706_djifc6310_J6_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0164.JPG,12.55097764,108.1803978,1,96410,261855,36.81808635,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,1
1047,190905_djifc6310s_Sept5_NE_row_19_range_6_rep_7.tif,190905_djifc6310s_Sept5_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0430.JPG,12.31116539,24.99817834,1,257606,360855,71.38767649,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,1
1047,190903_djifc6310s_Sept3_NE_row_19_range_6_rep_3.tif,190903_djifc6310s_Sept3_NE_row_19_range_6,1047 and 1048,ExG 131,Check,DJI_0807.JPG,8.924870213,29.23324602,1,361842,466745,77.52455838,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,1
1047,190903_djifc6310s_Sept3_NE_row_19_range_6_rep_3.tif,190903_djifc6310s_Sept3_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0807.JPG,8.924870213,31.3189705,1,272878,466745,58.46404354,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,1
1047,190905_djifc6310s_Sept5_NE_row_19_range_6_rep_7.tif,190905_djifc6310s_Sept5_NE_row_19_range_6,1047 and 1048,Otsu pre,Check,DJI_0430.JPG,12.31116539,25.87050743,1,204290,360855,56.6127669,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,1
1047,190905_djifc6310s_Sept5_NE_row_19_range_6_rep_7.tif,190905_djifc6310s_Sept5_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0430.JPG,12.31116539,24.2545202,1,206835,360855,57.31803633,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,1
1047,190903_djifc6310s_Sept3_NE_row_19_range_6_rep_3.tif,190903_djifc6310s_Sept3_NE_row_19_range_6,1047 and 1048,Otsu post,Check,DJI_0807.JPG,8.924870213,31.58595828,1,262050,466745,56.14414723,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,1
1047,190903_djifc6310s_Sept3_NE_row_19_range_6_rep_3.tif,190903_djifc6310s_Sept3_NE_row_19_range_6,1047 and 1048,Custom,Check,DJI_0807.JPG,8.924870213,29.52031196,1,342687,466745,73.4206044,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,1
1051,190827_djifc6310_Aug26_NE_row_17_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_17_range_6,1051 and 1052,ExG 131,Check,DJI_0123.JPG,8,37.25821755,1,361606,426683,84.74816198,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1051,190816_djifc6310s_Aug16_NE_row_17_range_6_rep_3.tif,190816_djifc6310s_Aug16_NE_row_17_range_6,1051 and 1052,Custom,Check,DJI_0981.JPG,8,23.37858454,1,362354,449167,80.67244477,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,1
1051,190822_djifc6310s_Aug22_NE_row_17_range_6_rep_3.tif,190822_djifc6310s_Aug22_NE_row_17_range_6,1051 and 1052,Otsu post,Check,DJI_0630.JPG,10.97085365,23.90150274,1,266386,397147,67.07491181,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,1
1051,190822_djifc6310s_Aug22_NE_row_17_range_6_rep_3.tif,190822_djifc6310s_Aug22_NE_row_17_range_6,1051 and 1052,Custom,Check,DJI_0630.JPG,10.97085365,22.26451478,1,325168,397147,81.87598043,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,1
1051,190823_djifc6310_Aug23_NE_row_17_range_6_rep_3.tif,190823_djifc6310_Aug23_NE_row_17_range_6,1051 and 1052,ExG 131,Check,DJI_0324.JPG,11.95455985,31.94901988,1,303326,351307,86.34214519,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,1
1051,190823_djifc6310_Aug23_NE_row_17_range_6_rep_3.tif,190823_djifc6310_Aug23_NE_row_17_range_6,1051 and 1052,Otsu pre,Check,DJI_0324.JPG,11.95455985,33.58720714,1,255162,351307,72.63219919,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,1
1051,190823_djifc6310_Aug23_NE_row_17_range_6_rep_3.tif,190823_djifc6310_Aug23_NE_row_17_range_6,1051 and 1052,Otsu post,Check,DJI_0324.JPG,11.95455985,33.47575213,1,258795,351307,73.66633742,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,1
1051,190823_djifc6310_Aug23_NE_row_17_range_6_rep_3.tif,190823_djifc6310_Aug23_NE_row_17_range_6,1051 and 1052,Custom,Check,DJI_0324.JPG,11.95455985,32.2135877,1,289834,351307,82.50162963,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,1
1051,190827_djifc6310_Aug26_NE_row_17_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_17_range_6,1051 and 1052,Otsu pre,Check,DJI_0123.JPG,8,40.58572103,1,285763,426683,66.97313931,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1051,190827_djifc6310_Aug26_NE_row_17_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_17_range_6,1051 and 1052,Otsu post,Check,DJI_0123.JPG,8,40.26058982,1,295605,426683,69.27976976,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1051,190827_djifc6310_Aug26_NE_row_17_range_6_rep_2.tif,190827_djifc6310_Aug26_NE_row_17_range_6,1051 and 1052,Custom,Check,DJI_0123.JPG,8,37.74080538,1,349373,426683,81.88116236,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,1
1051,190822_djifc6310s_Aug22_NE_row_17_range_6_rep_3.tif,190822_djifc6310s_Aug22_NE_row_17_range_6,1051 and 1052,ExG 131,Check,DJI_0630.JPG,10.97085365,22.34539754,1,328674,397147,82.75877698,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,1
1051,190822_djifc6310s_Aug22_NE_row_17_range_6_rep_3.tif,190822_djifc6310s_Aug22_NE_row_17_range_6,1051 and 1052,Otsu pre,Check,DJI_0630.JPG,10.97085365,23.61400502,1,278773,397147,70.19390805,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,1
1051,190830_djifc6310s_Aug30_NE_row_17_range_6_rep_3.tif,190830_djifc6310s_Aug30_NE_row_17_range_6,1051 and 1052,ExG 131,Check,DJI_0068.JPG,11.61470984,25.0225092,1,295035,342465,86.15040953,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,1
1051,190903_djifc6310s_Sept3_NE_row_17_range_6_rep_3.tif,190903_djifc6310s_Sept3_NE_row_17_range_6,1051 and 1052,Custom,Check,DJI_0806.JPG,8.58502021,30.63655476,1,346412,466745,74.21868472,data/CanopyCoverage/NE/Plot1_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,1
