Aug12	NE	djifc6310s	190812	173024	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0272.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.364021	23.086167	2380	170	2	5	5	0
Aug12	NE	djifc6310s	190812	173106	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0292.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.364021	22.715929	1977	170	2	5	6	0
Aug12	NE	djifc6310s	190812	173108	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0293.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.687979	24.179526	1045	170	2	5	7	0
Aug12	NE	djifc6310s	190812	173110	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0294.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.508645	24.144816	926	170	2	5	8	0
Aug12	NE	djifc6310s	190812	173112	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0295.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.323526	24.098537	1790	170	2	5	9	0
Aug12	NE	djifc6310s	190812	173022	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0271.JPG	40.852582	-96.610337	701429.997382	4525141.00051	2.048797	30.660559	2056	251	2	6	1	0
Aug12	NE	djifc6310s	190812	173106	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0292.JPG	40.852582	-96.610337	701429.997382	4525141.00051	0.955439	30.406021	2054	251	2	6	2	0
Aug12	NE	djifc6310s	190812	173108	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0293.JPG	40.852582	-96.610337	701429.997382	4525141.00051	2.002518	30.683699	935	251	2	6	3	0
Aug12	NE	djifc6310s	190812	173110	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0294.JPG	40.852582	-96.610337	701429.997382	4525141.00051	1.586	30.568	233	251	2	6	4	1
Aug12	NE	djifc6310s	190812	173112	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0295.JPG	40.852582	-96.610337	701429.997382	4525141.00051	1.157912	30.458086	1344	251	2	6	5	0
